claim_id,paper_location,value,numerator,denominator,source,key,generator,status
RAW-FIELD-RETROSPECTIVE-RAW-ALLOW-ATOM-DENY,Final Results / paired representation attribution,0.03553299492385787,28,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.raw_allow_atom_deny,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-RAW-DENY-ATOM-ALLOW,Final Results / paired representation attribution,0.0,0,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.raw_deny_atom_allow,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-TRAJECTORIES-WITH-DISAGREEMENT,Final Results / paired representation attribution,0.03443526170798898,25,726,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.trajectories_with_disagreement,run_c1f_raw_field_attribution.py,verified
CONCRETE-AUTHORIZER-TOOLS,Results / concrete-atom authorizer mechanism,5,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_tools,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONTEXTS,Results / concrete-atom authorizer mechanism,32,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_contexts,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-QUERIES,Results / concrete-atom authorizer mechanism,232,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_queries,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-IDEAL-ALLOW,Results / concrete-atom authorizer mechanism,82,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,ideal_decisions.ALLOW,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-IDEAL-DENY,Results / concrete-atom authorizer mechanism,150,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,ideal_decisions.DENY,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-UPA,Results / concrete-atom authorizer mechanism,1.0,150,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-ACCURACY,Results / concrete-atom authorizer mechanism,0.35344827586206895,82,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-UPA,Results / concrete-atom authorizer mechanism,0.09333333333333334,14,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-FD,Results / concrete-atom authorizer mechanism,0.34146341463414637,28,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-ACCURACY,Results / concrete-atom authorizer mechanism,0.8189655172413793,190,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-UPA,Results / concrete-atom authorizer mechanism,0.5666666666666667,85,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-ACCURACY,Results / concrete-atom authorizer mechanism,0.6336206896551724,147,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-UPA,Results / concrete-atom authorizer mechanism,0.0,0,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-ACCURACY,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-UPA,Results / concrete-atom authorizer mechanism,0.0,0,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-ACCURACY,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
