claim_id,paper_location,value,numerator,denominator,source,key,generator,status
THIRD-PARTY-REGISTRATION,Results / third-party validation,264,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,n_registration_executions,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-EVALUATION,Results / third-party validation,264,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,n_post_freeze_contexts,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-REGISTRATION-FAILURES,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,registration_descriptor_failures,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-POST-FREEZE-FAILURES,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,post_freeze_descriptor_failures,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-EXACT,Results / third-party validation,1.0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,descriptor_exact_match_rate,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TOOL_NAME-MIXED,Results / third-party validation,11,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=tool_name].mixed_cells,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TOOL_NAME-PAIRS,Results / third-party validation,1552,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=tool_name].separating_pairs,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-RAW_CALL-MIXED,Results / third-party validation,5,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=raw_call].mixed_cells,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-RAW_CALL-PAIRS,Results / third-party validation,100,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=raw_call].separating_pairs,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-STATE_AWARE_RAW_CALL-MIXED,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=state_aware_raw_call].mixed_cells,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-STATE_AWARE_RAW_CALL-PAIRS,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=state_aware_raw_call].separating_pairs,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-COMMON_FIELD-MIXED,Results / third-party validation,12,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=common_field].mixed_cells,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-COMMON_FIELD-PAIRS,Results / third-party validation,200,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=common_field].separating_pairs,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TYPED_EFFECT-MIXED,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=typed_effect].mixed_cells,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TYPED_EFFECT-PAIRS,Results / third-party validation,0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,collision_metrics[representation=typed_effect].separating_pairs,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-CASES,Results / third-party shipped-interface collision,2,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,"rows[case_id in {evaluation-write_file-01-0, evaluation-write_file-01-1}]",shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-SAME-CALL,Results / third-party shipped-interface collision,True,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows[arguments equal AND tool_name equal],shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-CREATE-ALLOW,Results / third-party shipped-interface collision,ALLOW,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows[case_id=evaluation-write_file-01-0].ideal_decision,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-OVERWRITE-DENY,Results / third-party shipped-interface collision,DENY,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows[case_id=evaluation-write_file-01-1].ideal_decision,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-RAW-CALL-EQUAL,Results / third-party shipped-interface collision,True,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows.representation_keys.raw_call equal,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-TYPED-SEPARATES,Results / third-party shipped-interface collision,True,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows.representation_keys.typed_effect differ,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-SCHEMA-OVERWRITE-MENTION,Results / third-party shipped-interface collision,True,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,source_manifest selected write_file schema description,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-SHIPPED-INTERFACE-SOURCE,Results / third-party shipped-interface collision,filesystem,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/post_freeze_authorization_rows.jsonl,rows.source,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-STATE_AWARE_RAW_CALL-COVERAGE,Results / third-party validation,1.0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,authorization_metrics[representation=state_aware_raw_call].coverage,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-STATE_AWARE_RAW_CALL-EXACT,Results / third-party validation,1.0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,authorization_metrics[representation=state_aware_raw_call].decision_accuracy,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TYPED_EFFECT-COVERAGE,Results / third-party validation,1.0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,authorization_metrics[representation=typed_effect].coverage,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
THIRD-PARTY-TYPED_EFFECT-EXACT,Results / third-party validation,1.0,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,authorization_metrics[representation=typed_effect].decision_accuracy,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-MIXED,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].mixed_cells",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-OVERPARTITION,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].overpartition_pairs",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-STATE-BYTES,Results and Appendix / interface economy,2.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].raw_trusted_state_bytes.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-AST-STATEMENTS,Results and Appendix / interface economy,132,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].runtime_code.ast_statements",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-DECISION-AGREEMENT,Results and Appendix / interface economy,1.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].decision_agreement",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-TYPED_EFFECT-MEDIAN-LATENCY-US,Results and Appendix / interface economy,72.95361181640625,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=typed_effect].timing.end_to_end.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-MIXED,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].mixed_cells",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-OVERPARTITION,Results and Appendix / interface economy,3252,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].overpartition_pairs",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-STATE-BYTES,Results and Appendix / interface economy,294.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].raw_trusted_state_bytes.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-AST-STATEMENTS,Results and Appendix / interface economy,143,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].runtime_code.ast_statements",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-DECISION-AGREEMENT,Results and Appendix / interface economy,1.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].decision_agreement",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-EXPLICIT_AUTHORITY_1024-STATE_AWARE_REQUEST-MEDIAN-LATENCY-US,Results and Appendix / interface economy,13.8193251953125,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=explicit_authority_1024,interface=state_aware_request].timing.end_to_end.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-MIXED,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].mixed_cells",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-OVERPARTITION,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].overpartition_pairs",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-STATE-BYTES,Results and Appendix / interface economy,2.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].raw_trusted_state_bytes.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-AST-STATEMENTS,Results and Appendix / interface economy,102,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].runtime_code.ast_statements",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-DECISION-AGREEMENT,Results and Appendix / interface economy,1.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].decision_agreement",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-TYPED_EFFECT-MEDIAN-LATENCY-US,Results and Appendix / interface economy,10.022189393939394,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=typed_effect].timing.end_to_end.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-MIXED,Results and Appendix / interface economy,0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].mixed_cells",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-OVERPARTITION,Results and Appendix / interface economy,90,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].overpartition_pairs",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-STATE-BYTES,Results and Appendix / interface economy,140.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].raw_trusted_state_bytes.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-AST-STATEMENTS,Results and Appendix / interface economy,83,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].runtime_code.ast_statements",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-DECISION-AGREEMENT,Results and Appendix / interface economy,1.0,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].decision_agreement",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
ECONOMY-THIRD_PARTY_MCP_264-STATE_AWARE_REQUEST-MEDIAN-LATENCY-US,Results and Appendix / interface economy,13.64872537878788,,,experiments/human-authority-and-causal-validation/results/authorization-interface-economy/interface_economy_report.json,"metrics[domain=third_party_mcp_264,interface=state_aware_request].timing.end_to_end.median",shared/compatibility/scripts/run_authorization_interface_economy_audit.py,verified
NATIVE-DELTA-REGISTRATION,Results and Appendix / native-delta validation,264,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,registration_contexts,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-EVALUATION,Results and Appendix / native-delta validation,264,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,evaluation_contexts,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-REGISTRATION-AGREEMENT,Results and Appendix / native-delta validation,1.0,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,registration_decision_agreement,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-EVALUATION-AGREEMENT,Results and Appendix / native-delta validation,1.0,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,evaluation_decision_agreement,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-COMPILE-FAILURES,Results and Appendix / native-delta validation,0,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,compile_failures,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-MUTANTS,Results and Appendix / native-delta validation,47,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,n_mutants,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-KILLED-REGISTRATION,Results and Appendix / native-delta validation,37,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,mutation_outcomes.killed_registration,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-ESCAPED-HELDOUT,Results and Appendix / native-delta validation,0,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,mutation_outcomes.escaped_to_heldout,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
NATIVE-DELTA-EQUIVALENT-FROZEN,Results and Appendix / native-delta validation,10,,,experiments/human-authority-and-causal-validation/results/native-delta-mechanical-validation/native_delta_validation_report.json,mutation_outcomes.equivalent_in_frozen_domain,shared/compatibility/scripts/run_native_delta_mechanical_validation.py,verified
DEEPSEEK-REPEATED-NO_GUARD-UTILITY,Final Results / repeated benign utility,0.7757731958762887,301,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=no_guard].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-SPOTLIGHTING-UTILITY,Final Results / repeated benign utility,0.7860824742268041,305,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=spotlighting].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-UTILITY,Final Results / repeated benign utility,0.7654639175257731,297,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=c1f].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-DIFFERENCE,Final Results / repeated benign utility,-0.010309278350515464,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.difference_c1f_minus_no_guard,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-LOWER-BOUND,Final Results / repeated benign utility,-0.05412371134020619,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.one_sided_95_lower_bound,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-NONINFERIOR,Final Results / repeated benign utility,False,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.noninferior,finalize_deepseek_benign_interleaved.py,verified
QWEN32-NO_GUARD-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.5876288659793815,57,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-NO_GUARD-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.534181240063593,336,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-NO_GUARD-ASR,Appendix / prior three-method second-model comparison,0.0985691573926868,62,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].attack_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.6597938144329897,64,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.5596184419713831,352,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-ASR,Appendix / prior three-method second-model comparison,0.09062003179650238,57,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].attack_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.5979381443298969,58,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.5103338632750397,321,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-ASR,Appendix / prior three-method second-model comparison,0.025437201907790145,16,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].attack_successes,finalize_qwen32_matched.py,verified
HELDOUT-NO_GUARD-ASR,Final Results / frozen held-out attacks,0.0125,4,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=no_guard].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-NO_GUARD-UTILITY,Final Results / frozen held-out attacks,0.78125,250,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=no_guard].utility_successes,run_deepseek_heldout.py,verified
HELDOUT-SPOTLIGHTING-ASR,Final Results / frozen held-out attacks,0.0,0,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=spotlighting].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-SPOTLIGHTING-UTILITY,Final Results / frozen held-out attacks,0.74375,238,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=spotlighting].utility_successes,run_deepseek_heldout.py,verified
HELDOUT-C1F-ASR,Final Results / frozen held-out attacks,0.0,0,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=c1f].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-C1F-UTILITY,Final Results / frozen held-out attacks,0.734375,235,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=c1f].utility_successes,run_deepseek_heldout.py,verified
AGENTLAB-NO-GUARD-ASR,Final Results / saved-transfer comparison,0.31353135313531355,95,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,comparison_metrics[condition=no_guard].attack_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-NO-GUARD-UTILITY,Final Results / saved-transfer comparison,0.6105610561056105,185,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,comparison_metrics[condition=no_guard].utility_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-ASR,Final Results / saved-transfer comparison,0.0033003300330033004,1,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,metrics.attack_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-UTILITY,Final Results / saved-transfer comparison,0.43564356435643564,132,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,metrics.utility_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-EXECUTED-CALLS,Final Results / saved-transfer comparison,1334,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.executed_tool_result_calls,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-PRECOMMIT-CHECKS,Final Results / saved-transfer comparison,1334,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.precommit_checks,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-MISSING-CHECKS,Final Results / saved-transfer comparison,0,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.missing_check_occurrences,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
C1F-FOUR-VIEW-NO_GUARD-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.625,30,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-NO_GUARD-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5604395604395604,153,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-NO_GUARD-ASR,Final Results / current-C1f mechanism attribution,0.1391941391941392,38,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.8125,39,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.21245421245421245,58,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-ASR,Final Results / current-C1f mechanism attribution,0.040293040293040296,11,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
