claim_id,metric,value,source,key,paper_location,status
E78-RELATION-PILOT-FAILURE_ANATOMY-PLAN_CONSTRUCTION_FAILURE_CASE_COUNT,plan_construction_failure_case_count,4,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,failure_anatomy.plan_construction_failure_case_count,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-STATUS,status,passed,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,status,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-TARGET_CASES,target_cases,12,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.target_cases,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-EXACT_SOURCE_TARGET_FIELD_GROUPS,exact_source_target_field_groups,14,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.exact_source_target_field_groups,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-GROUPS_OBSERVED_IN_RECOVERED_CASES,groups_observed_in_recovered_cases,2,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.groups_observed_in_recovered_cases,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-GROUPS_OBSERVED_IN_FAILED_CASES,groups_observed_in_failed_cases,12,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.groups_observed_in_failed_cases,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-RELATION_CASE_ROWS,relation_case_rows,17,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.relation_case_rows,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-RUNTIME_RELATION_FAILURE_CASES,runtime_relation_failure_cases,7,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.runtime_relation_failure_cases,Internal mechanism audit / future appendix,verified
E78-RELATION-GAP-COUNTS-PLAN_CONSTRUCTION_FAILURE_CASES,plan_construction_failure_cases,4,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-onboarding-gap-audit.json,counts.plan_construction_failure_cases,Internal mechanism audit / future appendix,verified
FULL-BENIGN-STATUS,status,failed,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,status,Results / Limitations,verified
FULL-BENIGN-N_EXPECTED,n_expected,97,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,n_expected,Results / Limitations,verified
FULL-BENIGN-N_OBSERVED,n_observed,97,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,n_observed,Results / Limitations,verified
FULL-BENIGN-FIXED_DENOMINATOR_GATE_PASSED,fixed_denominator_gate_passed,True,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,fixed_denominator_gate_passed,Results / Limitations,verified
FULL-BENIGN-UTILITY_SUCCESSES,utility_successes,26,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,utility_successes,Results / Limitations,verified
FULL-BENIGN-PRECOMMIT_CHECKS,precommit_checks,426,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,precommit_checks,Results / Limitations,verified
FULL-BENIGN-UNSAFE_UNMANIFESTED_EFFECT_ALLOWS,unsafe_unmanifested_effect_allows,0,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,unsafe_unmanifested_effect_allows,Results / Limitations,verified
FULL-BENIGN-UTILITY_GATE_MINIMUM,utility_gate_minimum,50,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,utility_gate_minimum,Results / Limitations,verified
FULL-BENIGN-UTILITY_GATE_PASSED,utility_gate_passed,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,utility_gate_passed,Results / Limitations,verified
FULL-BENIGN-OFFICIAL_LABELS_EXPOSED_TO_RUNTIME,official_labels_exposed_to_runtime,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,official_labels_exposed_to_runtime,Results / Limitations,verified
FULL-BENIGN-HUMAN_REVIEW_CLAIMED,human_review_claimed,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,human_review_claimed,Results / Limitations,verified
FULL-BENIGN-ALLOW,allow_checks,270,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,precommit_decision_counts.ALLOW,Results / Limitations,verified
FULL-BENIGN-ABSTAIN,abstain_checks,152,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,precommit_decision_counts.ABSTAIN,Results / Limitations,verified
FULL-BENIGN-DENY,deny_checks,4,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,precommit_decision_counts.DENY,Results / Limitations,verified
FULL-BENIGN-UTILITY-RATE,utility_rate,0.26804123711340205,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-report.json,utility_rate,Results / Limitations,verified
FULL-BENIGN-ROOT-AUTHORITY_MANIFEST_UNAVAILABLE,authority_manifest_unavailable_check_incidence,107,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,reason_family_check_incidence.authority_manifest_unavailable,Results / Limitations,verified
FULL-BENIGN-ROOT-RESOLVER_VALUE_UNPROVEN,resolver_value_unproven_check_incidence,43,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,reason_family_check_incidence.resolver_value_unproven,Results / Limitations,verified
FULL-BENIGN-ROOT-SECURITY_FIELD_UNBOUND,security_field_unbound_check_incidence,3,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,reason_family_check_incidence.security_field_unbound,Results / Limitations,verified
FULL-BENIGN-ROOT-TOOL_OUTSIDE_BOUNDED_PLAN,tool_outside_bounded_plan_check_incidence,2,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,reason_family_check_incidence.tool_outside_bounded_plan,Results / Limitations,verified
FULL-BENIGN-ROOT-OUTSIDE_EXACT_AUTHORITY,outside_exact_authority_check_incidence,4,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,reason_family_check_incidence.outside_exact_authority,Results / Limitations,verified
FULL-BENIGN-ROOT-GUARD_SUCCESSES,guard_successes,26,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.guard_successes,Results / Limitations,verified
FULL-BENIGN-ROOT-NO_GUARD_SUCCESSES,no_guard_successes,64,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.no_guard_successes,Results / Limitations,verified
FULL-BENIGN-ROOT-GUARD_FAILURE__NO_GUARD_FAILURE,guard_failure__no_guard_failure,27,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.paired_contingency.guard_failure__no_guard_failure,Results,verified
FULL-BENIGN-ROOT-GUARD_FAILURE__NO_GUARD_SUCCESS,guard_failure__no_guard_success,44,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.paired_contingency.guard_failure__no_guard_success,Results,verified
FULL-BENIGN-ROOT-GUARD_SUCCESS__NO_GUARD_FAILURE,guard_success__no_guard_failure,6,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.paired_contingency.guard_success__no_guard_failure,Results,verified
FULL-BENIGN-ROOT-GUARD_SUCCESS__NO_GUARD_SUCCESS,guard_success__no_guard_success,20,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,task_utility.paired_contingency.guard_success__no_guard_success,Results,verified
FULL-BENIGN-PRIVACY-QUERY_HASH_EMITTED,query_hash_emitted,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,privacy_gate.query_hash_emitted,Artifact only,verified
FULL-BENIGN-PRIVACY-RAW_MODEL_OUTPUT_EMITTED,raw_model_output_emitted,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,privacy_gate.raw_model_output_emitted,Artifact only,verified
FULL-BENIGN-PRIVACY-TASK_TEXT_EMITTED,task_text_emitted,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,privacy_gate.task_text_emitted,Artifact only,verified
FULL-BENIGN-PRIVACY-TOOL_ARGUMENTS_EMITTED,tool_arguments_emitted,False,experiments/human-authority-and-causal-validation/results/full-benign-runtime-guard-validation/full-benign-abstain-root-cause.json,privacy_gate.tool_arguments_emitted,Artifact only,verified
E81-A0-BU,benign_utility_rate,0.769,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A0.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A0-UA,attack_user_utility_rate,0.716,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A0.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A0-ASR,attack_success_rate,0.03,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A0.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A1-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A1.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A1-UA,attack_user_utility_rate,0.734,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A1.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A1-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A1.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A2-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A2.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A2-UA,attack_user_utility_rate,0.734,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A2.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A2-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A2.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A7-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A7.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A7-UA,attack_user_utility_rate,0.722,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A7.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A7-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A7.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A9-BU,benign_utility_rate,0.5,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A9.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A9-UA,attack_user_utility_rate,0.633,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A9.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A9-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A9.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A11-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A11.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A11-UA,attack_user_utility_rate,0.716,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A11.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A11-ASR,attack_success_rate,0.018,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A11.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A12-BU,benign_utility_rate,0.538,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A12.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A12-UA,attack_user_utility_rate,0.686,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A12.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A12-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A12.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A13-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A13.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A13-UA,attack_user_utility_rate,0.722,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A13.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A13-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A13.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A15-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A15.benign_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A15-UA,attack_user_utility_rate,0.71,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A15.attack_user_utility_rate,Results / runtime-mechanism ablation table,verified
E81-A15-ASR,attack_success_rate,0.0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,metrics.A15.attack_success_rate,Results / runtime-mechanism ablation table,verified
E81-A1-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A1.blocked_calls_executed,Results,verified
E81-A11-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A11.blocked_calls_executed,Results,verified
E81-A12-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A12.blocked_calls_executed,Results,verified
E81-A13-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A13.blocked_calls_executed,Results,verified
E81-A15-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A15.blocked_calls_executed,Results,verified
E81-A2-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A2.blocked_calls_executed,Results,verified
E81-A7-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A7.blocked_calls_executed,Results,verified
E81-A9-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,runtime_audit.A9.blocked_calls_executed,Results,verified
E81-A9-ATTACK_UTILITY-DELTA,attack_utility_difference,-0.10059171597633136,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A9.attack_utility.paired_bootstrap.difference_ablation_minus_a1,Results,verified
E81-A9-ATTACK_UTILITY-CI95,attack_utility_bootstrap_ci95,"[-0.15384615384615385, -0.05325443786982249]",experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A9.attack_utility.paired_bootstrap.ci95,Results,verified
E81-A9-ATTACK_UTILITY-HOLM-P,attack_utility_holm_adjusted_p,0.00464630126953125,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A9.attack_utility.holm_adjusted_p,Results,verified
E81-A11-ATTACK_SUCCESS-DELTA,attack_success_difference,0.011834319526627219,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A11.attack_success.paired_bootstrap.difference_ablation_minus_a1,Results,verified
E81-A11-ATTACK_SUCCESS-CI95,attack_success_bootstrap_ci95,"[0.0, 0.029585798816568046]",experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A11.attack_success.paired_bootstrap.ci95,Results,verified
E81-A11-ATTACK_SUCCESS-HOLM-P,attack_success_holm_adjusted_p,1.0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A11.attack_success.holm_adjusted_p,Results,verified
E81-A12-ATTACK_UTILITY-DELTA,attack_utility_difference,-0.047337278106508875,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A12.attack_utility.paired_bootstrap.difference_ablation_minus_a1,Results,verified
E81-A12-ATTACK_UTILITY-CI95,attack_utility_bootstrap_ci95,"[-0.08875739644970414, -0.011834319526627219]",experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A12.attack_utility.paired_bootstrap.ci95,Results,verified
E81-A12-ATTACK_UTILITY-HOLM-P,attack_utility_holm_adjusted_p,0.771484375,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,paired_statistics.comparisons.A12.attack_utility.holm_adjusted_p,Results,verified
E81-A13-APPLICABLE-DEFAULTS,applicable_dynamic_security_defaults,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e81-qwen32-runtime-ablation-full-results.json,static_applicability_audit.rows.A13.applicable_dynamic_security_defaults,Results / Limitations,verified
E80-O3-EXEC,valid_calls_reaching_executor,3173,analysis/results/e80_e77_implementation_obligation_audit.json,logs.valid_calls_reaching_executor,Security Analysis / Results / obligation table,verified
E80-O3-CHECK,official_checks,3173,analysis/results/e80_e77_implementation_obligation_audit.json,precommit_audit.official_checks,Security Analysis / Results / obligation table,verified
E80-EMITTED,valid_structured_calls_emitted,3235,analysis/results/e80_e77_implementation_obligation_audit.json,logs.valid_structured_calls_emitted,Results,verified
E80-UNEXEC,valid_calls_without_tool_result,62,analysis/results/e80_e77_implementation_obligation_audit.json,logs.valid_calls_without_tool_result,Results,verified
E85-PAIRS,controlled_intervention_cases,9,analysis/results/e85_causal_mediation_report.json,n_intervention_cases,Experimental Setup / Security Analysis,verified
E85-CONTRACTS,controlled_contract_variants,6,analysis/results/e85_causal_mediation_report.json,n_contract_variants,Experimental Setup / Security Analysis,verified
E82-BASE,selected_base_attack_keys,40,evaluation/e82_adaptive_attacks/case_manifest_summary.json,selected_base_attack_keys,Evaluation Methodology,verified
E82-STRATEGIES,adaptive_strategies,12,evaluation/e82_adaptive_attacks/case_manifest_summary.json,adaptive_strategies,Evaluation Methodology,verified
E82-PAIRS,materialized_strategy_case_pairs,480,evaluation/e82_adaptive_attacks/case_manifest_summary.json,materialized_strategy_case_pairs,Evaluation Methodology,verified
E79-SAVED-N,saved_attack_cases,303,evaluation/e79_long_horizon/agentlab_saved_attack_manifest.json,n_cases,Experimental Setup,verified
E83-MICRO-N,measured_decisions,36000,analysis/results/e83_runtime_microbenchmark.json,configurations*iterations_per_configuration,Results,verified
E83-MICRO-LLM,runtime_llm_calls,0,analysis/results/e83_runtime_microbenchmark.json,correctness.runtime_llm_calls,Results,verified
BOUNDED-ADAPTIVE-LOCKED_CASES,locked_cases,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,locked_cases,Results / Limitations,verified
BOUNDED-ADAPTIVE-VARIANT_ROWS,variant_rows,320,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,variant_rows,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-N,n,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].n,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-ATTACK_SUCCESSES,attack_successes,4,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].attack_successes,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-ATTACK_SUCCESS_RATE,attack_success_rate,0.1,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].attack_success_rate,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-TERMINAL_USER_UTILITY_SUCCESSES,terminal_user_utility_successes,18,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].terminal_user_utility_successes,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-TERMINAL_USER_UTILITY_RATE,terminal_user_utility_rate,0.45,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].terminal_user_utility_rate,Results / Limitations,verified
BOUNDED-ADAPTIVE-NO_GUARD-EVALUATED_VARIANTS,evaluated_variants,149,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=no_guard].evaluated_variants,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-N,n,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].n,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-ATTACK_SUCCESSES,attack_successes,1,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].attack_successes,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-ATTACK_SUCCESS_RATE,attack_success_rate,0.025,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].attack_success_rate,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-TERMINAL_USER_UTILITY_SUCCESSES,terminal_user_utility_successes,12,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].terminal_user_utility_successes,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-TERMINAL_USER_UTILITY_RATE,terminal_user_utility_rate,0.3,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].terminal_user_utility_rate,Results / Limitations,verified
BOUNDED-ADAPTIVE-OURS_E77_EFFECT_DIFF_RUNTIME-EVALUATED_VARIANTS,evaluated_variants,160,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,search_metrics[method=ours_e77_effect_diff_runtime].evaluated_variants,Results / Limitations,verified
BOUNDED-ADAPTIVE-ATTACK_SUCCESS-REFERENCE_ONLY,reference_only,4,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.attack_success.reference_only,Results / Limitations,verified
BOUNDED-ADAPTIVE-ATTACK_SUCCESS-METHOD_ONLY,method_only,1,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.attack_success.method_only,Results / Limitations,verified
BOUNDED-ADAPTIVE-ATTACK_SUCCESS-DISCORDANT_PAIRS,discordant_pairs,5,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.attack_success.discordant_pairs,Results / Limitations,verified
BOUNDED-ADAPTIVE-ATTACK_SUCCESS-EXACT_MCNEMAR_TWO_SIDED_P,exact_mcnemar_two_sided_p,0.375,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.attack_success.exact_mcnemar_two_sided_p,Results / Limitations,verified
BOUNDED-ADAPTIVE-TERMINAL_USER_UTILITY-REFERENCE_ONLY,reference_only,7,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.terminal_user_utility.reference_only,Results / Limitations,verified
BOUNDED-ADAPTIVE-TERMINAL_USER_UTILITY-METHOD_ONLY,method_only,1,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.terminal_user_utility.method_only,Results / Limitations,verified
BOUNDED-ADAPTIVE-TERMINAL_USER_UTILITY-DISCORDANT_PAIRS,discordant_pairs,8,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.terminal_user_utility.discordant_pairs,Results / Limitations,verified
BOUNDED-ADAPTIVE-TERMINAL_USER_UTILITY-EXACT_MCNEMAR_TWO_SIDED_P,exact_mcnemar_two_sided_p,0.0703125,experiments/adaptive-injection-benchmark/results/bounded-public-family-search/bounded-search-report.json,paired_statistics.terminal_user_utility.exact_mcnemar_two_sided_p,Results / Limitations,verified
